date,region,product_type,product_id,product_name,customers_acquired,avg_product_value,marketing_spend,churn_rate,revenue
2022-03,North,Credit Card,1616,Platinum Card,377,1881.41,23605.68,0.0317,686807.03
2022-03,North,Credit Card,1617,CashBack Card,373,2355.44,26660.95,0.0545,830696.56
2022-03,North,Credit Card,1618,Student Card,362,100.0,17024.48,0.0443,34596.34
2022-03,North,Mortgage,1619,Home Loan Pro,326,199380.93,27092.66,0.01,64348201.35
2022-03,North,Mortgage,1620,First Home Loan,361,198012.66,18712.7,0.0729,66271490.89
2022-03,North,Personal Loan,1621,Flexi Loan,337,965.02,15415.36,0.0565,306837.28
2022-03,North,Personal Loan,1622,Instant Loan,323,1532.01,21808.31,0.0852,452678.93
2022-03,North,Savings Account,1623,High Yield Savings,365,999.69,16228.97,0.071,338979.88
2022-03,North,Savings Account,1624,Standard Savings,342,703.95,18799.24,0.1011,216410.98
2022-03,North,Investment,1625,WealthBuilder Fund,384,357.81,16246.49,0.0491,130652.75
2022-03,North,Investment,1626,Retirement Plan,270,997.6,17053.64,0.0282,261756.27
2022-03,South,Credit Card,1627,Platinum Card,354,1834.75,20192.96,0.0582,611700.51
2022-03,South,Credit Card,1628,CashBack Card,284,480.84,30820.04,0.062,128091.93
2022-03,South,Credit Card,1629,Student Card,339,100.0,14868.15,0.0746,31371.06
2022-03,South,Mortgage,1630,Home Loan Pro,357,198809.8,25436.78,0.0664,66262352.05
2022-03,South,Mortgage,1631,First Home Loan,372,197893.15,17030.94,0.0467,70178372.84
2022-03,South,Personal Loan,1632,Flexi Loan,369,998.85,16389.66,0.0562,347861.7
2022-03,South,Personal Loan,1633,Instant Loan,343,969.61,8625.57,0.0261,323895.99
2022-03,South,Savings Account,1634,High Yield Savings,352,430.35,16169.04,0.0301,146923.56
2022-03,South,Savings Account,1635,Standard Savings,374,1064.76,18987.99,0.0515,377711.9
2022-03,South,Investment,1636,WealthBuilder Fund,309,3165.06,25952.74,0.0543,924897.95
2022-03,South,Investment,1637,Retirement Plan,341,2026.99,29943.84,0.0567,652012.35
2022-03,East,Credit Card,1638,Platinum Card,332,229.26,17798.52,0.0456,72643.51
2022-03,East,Credit Card,1639,CashBack Card,352,100.0,18356.69,0.0105,34830.4
2022-03,East,Credit Card,1640,Student Card,321,3271.45,17978.01,0.0598,987337.35
2022-03,East,Mortgage,1641,Home Loan Pro,363,200569.76,15084.39,0.0176,71525422.8
2022-03,East,Mortgage,1642,First Home Loan,323,202633.54,22658.72,0.0537,61935934.41
2022-03,East,Personal Loan,1643,Flexi Loan,392,1472.66,16625.33,0.0419,553094.57
2022-03,East,Personal Loan,1644,Instant Loan,340,1131.64,17052.16,0.0453,367328.08
2022-03,East,Savings Account,1645,High Yield Savings,342,1807.44,18676.79,0.0227,604112.6
2022-03,East,Savings Account,1646,Standard Savings,380,1252.57,26922.66,0.0589,447941.58
2022-03,East,Investment,1647,WealthBuilder Fund,369,2101.32,22811.72,0.0422,742665.75
2022-03,East,Investment,1648,Retirement Plan,331,2102.93,29676.6,0.078,641776.38
2022-03,West,Credit Card,1649,Platinum Card,339,1554.22,27164.36,0.0211,515763.4
2022-03,West,Credit Card,1650,CashBack Card,347,872.35,17196.96,0.01,299678.4
2022-03,West,Credit Card,1651,Student Card,377,3052.97,18842.58,0.0498,1093651.4
2022-03,West,Mortgage,1652,Home Loan Pro,353,200175.29,13316.37,0.0418,67708210.9
2022-03,West,Mortgage,1653,First Home Loan,392,200131.93,23566.1,0.0484,74654653.48
2022-03,West,Personal Loan,1654,Flexi Loan,349,1319.16,20655.1,0.0433,440452.09
2022-03,West,Personal Loan,1655,Instant Loan,362,100.0,25737.7,0.0354,34918.52
2022-03,West,Savings Account,1656,High Yield Savings,387,100.0,17423.91,0.0806,35580.78
2022-03,West,Savings Account,1657,Standard Savings,302,1664.93,13692.91,0.0601,472590.05
2022-03,West,Investment,1658,WealthBuilder Fund,350,102.51,13439.09,0.0601,33722.2
2022-03,West,Investment,1659,Retirement Plan,383,651.71,21614.87,0.0488,237424.21
2022-04,North,Credit Card,1660,Platinum Card,363,395.34,24128.63,0.0346,138543.03
2022-04,North,Credit Card,1661,CashBack Card,349,2396.96,17246.91,0.0916,759912.06
2022-04,North,Credit Card,1662,Student Card,362,1165.73,17249.34,0.0154,415495.55
2022-04,North,Mortgage,1663,Home Loan Pro,282,201883.28,26840.49,0.0266,55416718.1
2022-04,North,Mortgage,1664,First Home Loan,328,199822.06,22599.32,0.0649,61287983.52
2022-04,North,Personal Loan,1665,Flexi Loan,326,100.0,23394.73,0.0338,31498.12
2022-04,North,Personal Loan,1666,Instant Loan,320,2184.21,15900.67,0.024,682172.47
2022-04,North,Savings Account,1667,High Yield Savings,349,625.94,18009.29,0.0378,210195.53
2022-04,North,Savings Account,1668,Standard Savings,336,444.66,15131.89,0.0667,139440.4
2022-04,North,Investment,1669,WealthBuilder Fund,360,826.85,23202.71,0.0525,282038.53
2022-04,North,Investment,1670,Retirement Plan,304,110.55,18357.59,0.065,31422.73
2022-04,South,Credit Card,1671,Platinum Card,385,100.0,21121.7,0.0681,35878.15
2022-04,South,Credit Card,1672,CashBack Card,332,100.0,15690.58,0.0311,32167.48
2022-04,South,Credit Card,1673,Student Card,299,514.14,22612.81,0.0133,151683.28
2022-04,South,Mortgage,1674,Home Loan Pro,399,199611.28,21996.99,0.0683,74205154.0
2022-04,South,Mortgage,1675,First Home Loan,398,200749.37,26197.92,0.0421,76534532.97
2022-04,South,Personal Loan,1676,Flexi Loan,312,135.28,13949.65,0.0854,38602.85
2022-04,South,Personal Loan,1677,Instant Loan,309,1491.2,15831.82,0.0635,431521.22
2022-04,South,Savings Account,1678,High Yield Savings,340,1336.14,18862.62,0.0335,439068.97
2022-04,South,Savings Account,1679,Standard Savings,290,280.89,14336.68,0.0652,76147.03
2022-04,South,Investment,1680,WealthBuilder Fund,315,1475.27,20993.48,0.0743,430182.09
2022-04,South,Investment,1681,Retirement Plan,360,1480.6,23464.28,0.0647,498529.86
2022-04,East,Credit Card,1682,Platinum Card,296,925.04,22427.75,0.0778,252509.28
2022-04,East,Credit Card,1683,CashBack Card,367,1811.09,26451.31,0.0653,621267.08
2022-04,East,Credit Card,1684,Student Card,368,1821.45,20228.08,0.0593,630545.19
2022-04,East,Mortgage,1685,Home Loan Pro,350,200446.03,18304.39,0.0574,66129149.76
2022-04,East,Mortgage,1686,First Home Loan,424,200154.48,20551.61,0.066,79264376.55
2022-04,East,Personal Loan,1687,Flexi Loan,353,403.01,18113.29,0.0643,133115.05
2022-04,East,Personal Loan,1688,Instant Loan,354,1436.74,18800.01,0.0421,487193.65
2022-04,East,Savings Account,1689,High Yield Savings,406,848.15,19928.23,0.0474,328026.76
2022-04,East,Savings Account,1690,Standard Savings,364,1947.36,16478.37,0.0348,684171.44
2022-04,East,Investment,1691,WealthBuilder Fund,309,1177.92,18981.36,0.0861,332638.84
2022-04,East,Investment,1692,Retirement Plan,360,1539.14,24891.85,0.0255,539961.09
2022-04,West,Credit Card,1693,Platinum Card,384,2694.51,26376.95,0.047,986061.32
2022-04,West,Credit Card,1694,CashBack Card,380,234.72,8012.51,0.059,83931.18
2022-04,West,Credit Card,1695,Student Card,301,1219.31,12237.43,0.068,342055.47
2022-04,West,Mortgage,1696,Home Loan Pro,317,201065.17,27263.08,0.0317,61717175.1
2022-04,West,Mortgage,1697,First Home Loan,423,199163.08,20300.68,0.057,79443961.82
2022-04,West,Personal Loan,1698,Flexi Loan,363,100.0,13733.52,0.01,35937.0
2022-04,West,Personal Loan,1699,Instant Loan,348,1942.55,19092.75,0.0479,643626.65
2022-04,West,Savings Account,1700,High Yield Savings,400,100.0,15648.04,0.0586,37656.0
2022-04,West,Savings Account,1701,Standard Savings,279,1878.2,21011.63,0.0608,492157.52
2022-04,West,Investment,1702,WealthBuilder Fund,401,1793.18,19389.71,0.0408,689727.32
2022-04,West,Investment,1703,Retirement Plan,340,840.64,20644.67,0.0311,276928.67
2022-05,North,Credit Card,1704,Platinum Card,334,1149.42,18558.04,0.0476,365632.34
2022-05,North,Credit Card,1705,CashBack Card,357,1740.41,20637.71,0.0455,593056.02
2022-05,North,Credit Card,1706,Student Card,365,2252.84,17758.88,0.0362,792519.83
2022-05,North,Mortgage,1707,Home Loan Pro,387,198031.08,23520.89,0.0724,71089434.74
2022-05,North,Mortgage,1708,First Home Loan,360,200248.27,11872.0,0.0558,68066789.95
2022-05,North,Personal Loan,1709,Flexi Loan,367,437.31,13304.19,0.0532,151954.55
2022-05,North,Personal Loan,1710,Instant Loan,355,100.0,13857.78,0.01,35145.0
2022-05,North,Savings Account,1711,High Yield Savings,292,913.93,14718.36,0.0288,259181.77
2022-05,North,Savings Account,1712,Standard Savings,346,1316.36,15573.76,0.0536,431047.87
2022-05,North,Investment,1713,WealthBuilder Fund,360,2303.28,16815.7,0.0584,780756.64
2022-05,North,Investment,1714,Retirement Plan,322,2569.87,20343.19,0.0372,796715.21
2022-05,South,Credit Card,1715,Platinum Card,356,109.11,18307.1,0.0816,35673.56
2022-05,South,Credit Card,1716,CashBack Card,354,1034.71,10157.48,0.0631,343174.61
2022-05,South,Credit Card,1717,Student Card,364,1810.8,18896.79,0.0352,635929.78
2022-05,South,Mortgage,1718,Home Loan Pro,321,199320.7,15878.64,0.0659,59765534.54
2022-05,South,Mortgage,1719,First Home Loan,277,200450.74,18000.5,0.0554,52448778.01
2022-05,South,Personal Loan,1720,Flexi Loan,393,2434.54,26919.9,0.0811,879179.83
2022-05,South,Personal Loan,1721,Instant Loan,343,100.0,13753.02,0.0278,33346.46
2022-05,South,Savings Account,1722,High Yield Savings,377,1537.36,24622.05,0.0186,568804.44
2022-05,South,Savings Account,1723,Standard Savings,337,1315.85,23607.65,0.0521,420338.15
2022-05,South,Investment,1724,WealthBuilder Fund,365,512.61,22668.24,0.0782,172471.22
2022-05,South,Investment,1725,Retirement Plan,352,854.92,13424.16,0.0424,288172.33
2022-05,East,Credit Card,1726,Platinum Card,385,634.49,19243.5,0.0221,238880.09
2022-05,East,Credit Card,1727,CashBack Card,333,1591.35,21074.04,0.0214,518579.27
2022-05,East,Credit Card,1728,Student Card,380,100.0,19772.68,0.0595,35739.0
2022-05,East,Mortgage,1729,Home Loan Pro,304,199786.53,11342.84,0.0411,58238892.3
2022-05,East,Mortgage,1730,First Home Loan,311,198902.63,12615.38,0.0352,59681291.06
2022-05,East,Personal Loan,1731,Flexi Loan,313,2191.9,19957.16,0.0102,679066.84
2022-05,East,Personal Loan,1732,Instant Loan,373,856.88,23935.15,0.0559,301749.69
2022-05,East,Savings Account,1733,High Yield Savings,362,898.28,20529.31,0.0665,303553.07
2022-05,East,Savings Account,1734,Standard Savings,345,200.06,10459.99,0.0421,66114.93
2022-05,East,Investment,1735,WealthBuilder Fund,321,2001.63,18152.35,0.0492,610911.09
2022-05,East,Investment,1736,Retirement Plan,337,258.02,26458.18,0.0273,84578.93
2022-05,West,Credit Card,1737,Platinum Card,402,1487.91,17996.05,0.1005,538026.77
2022-05,West,Credit Card,1738,CashBack Card,299,912.56,22741.6,0.069,254028.41
2022-05,West,Credit Card,1739,Student Card,388,940.58,25714.05,0.0748,337647.15
2022-05,West,Mortgage,1740,Home Loan Pro,339,200752.68,14062.67,0.0536,64407402.02
2022-05,West,Mortgage,1741,First Home Loan,282,201214.97,29539.04,0.0485,53990604.4
2022-05,West,Personal Loan,1742,Flexi Loan,403,2249.5,13336.11,0.043,867566.91
2022-05,West,Personal Loan,1743,Instant Loan,368,227.43,21211.74,0.0231,81760.9
2022-05,West,Savings Account,1744,High Yield Savings,356,1096.97,19278.56,0.0434,373572.69
2022-05,West,Savings Account,1745,Standard Savings,318,1359.3,18315.51,0.0551,408440.02
2022-05,West,Investment,1746,WealthBuilder Fund,303,907.06,18802.49,0.0723,254968.31
2022-05,West,Investment,1747,Retirement Plan,321,1186.42,24490.7,0.0285,369986.86
2022-06,North,Credit Card,1748,Platinum Card,316,632.93,16475.89,0.0997,180065.29
2022-06,North,Credit Card,1749,CashBack Card,389,2252.62,21737.81,0.0517,830966.06
2022-06,North,Credit Card,1750,Student Card,321,846.51,9700.98,0.0183,266757.06
2022-06,North,Mortgage,1751,Home Loan Pro,362,199337.02,17390.47,0.0601,67823185.17
2022-06,North,Mortgage,1752,First Home Loan,284,200428.92,23054.49,0.043,54474175.31
2022-06,North,Personal Loan,1753,Flexi Loan,354,1295.43,9674.58,0.0506,435377.96
2022-06,North,Personal Loan,1754,Instant Loan,355,1849.62,17780.71,0.038,631663.73
2022-06,North,Savings Account,1755,High Yield Savings,311,1169.0,31953.83,0.0575,342654.36
2022-06,North,Savings Account,1756,Standard Savings,344,1701.5,23968.04,0.0739,542061.15
2022-06,North,Investment,1757,WealthBuilder Fund,327,850.96,20823.04,0.0492,264573.34
2022-06,North,Investment,1758,Retirement Plan,354,2177.54,18937.11,0.0396,740323.53
2022-06,South,Credit Card,1759,Platinum Card,391,100.0,24461.25,0.0554,36933.86
2022-06,South,Credit Card,1760,CashBack Card,333,1280.53,25080.47,0.0287,414178.34
2022-06,South,Credit Card,1761,Student Card,325,1995.21,16758.45,0.0335,626720.4
2022-06,South,Mortgage,1762,Home Loan Pro,314,199977.7,16555.57,0.0541,59395896.62
2022-06,South,Mortgage,1763,First Home Loan,330,200765.88,20415.95,0.0196,64954186.69
2022-06,South,Personal Loan,1764,Flexi Loan,275,2370.04,11835.61,0.0547,616109.67
2022-06,South,Personal Loan,1765,Instant Loan,348,459.9,17688.24,0.0582,150730.57
2022-06,South,Savings Account,1766,High Yield Savings,353,100.0,21592.61,0.0302,34233.94
2022-06,South,Savings Account,1767,Standard Savings,359,367.12,24549.05,0.0207,129067.9
2022-06,South,Investment,1768,WealthBuilder Fund,283,1563.14,13379.57,0.0481,421090.69
2022-06,South,Investment,1769,Retirement Plan,388,754.12,18015.81,0.0594,275218.21
2022-06,East,Credit Card,1770,Platinum Card,407,1398.44,22186.16,0.0198,557895.61
2022-06,East,Credit Card,1771,CashBack Card,322,100.63,19100.92,0.0532,30679.03
2022-06,East,Credit Card,1772,Student Card,391,1558.65,19129.25,0.0318,590052.21
2022-06,East,Mortgage,1773,Home Loan Pro,360,198781.28,22977.45,0.0382,68827620.64
2022-06,East,Mortgage,1774,First Home Loan,395,199258.81,16778.59,0.0473,74984377.97
2022-06,East,Personal Loan,1775,Flexi Loan,361,627.43,24919.61,0.0579,213387.75
2022-06,East,Personal Loan,1776,Instant Loan,410,411.85,27091.19,0.0283,164079.8
2022-06,East,Savings Account,1777,High Yield Savings,388,3116.75,16207.69,0.0306,1172294.45
2022-06,East,Savings Account,1778,Standard Savings,309,392.35,19313.45,0.0692,112846.61
2022-06,East,Investment,1779,WealthBuilder Fund,317,1207.6,23180.78,0.0175,376110.04
2022-06,East,Investment,1780,Retirement Plan,307,176.79,25443.48,0.0732,50301.63
2022-06,West,Credit Card,1781,Platinum Card,354,1047.07,21906.55,0.0562,349831.53
2022-06,West,Credit Card,1782,CashBack Card,327,234.19,19827.39,0.01,75814.33
2022-06,West,Credit Card,1783,Student Card,409,2319.64,17278.18,0.0686,883649.69
2022-06,West,Mortgage,1784,Home Loan Pro,331,199567.23,23969.09,0.0441,63143650.32
2022-06,West,Mortgage,1785,First Home Loan,332,199753.62,17013.18,0.0402,63652210.13
2022-06,West,Personal Loan,1786,Flexi Loan,359,982.04,18976.89,0.0423,337639.4
2022-06,West,Personal Loan,1787,Instant Loan,387,852.28,21391.74,0.0398,316705.03
2022-06,West,Savings Account,1788,High Yield Savings,373,1675.41,19336.78,0.0139,616241.43
2022-06,West,Savings Account,1789,Standard Savings,399,630.57,26960.82,0.0565,237382.18
2022-06,West,Investment,1790,WealthBuilder Fund,370,2097.3,12171.76,0.01,768240.99
2022-06,West,Investment,1791,Retirement Plan,348,1571.18,23439.5,0.0828,501498.03
2022-07,North,Credit Card,1792,Platinum Card,357,794.77,14134.22,0.0159,279221.54
2022-07,North,Credit Card,1793,CashBack Card,374,1073.93,29117.46,0.0452,383495.25
2022-07,North,Credit Card,1794,Student Card,381,1523.78,26152.8,0.0536,549442.15
2022-07,North,Mortgage,1795,Home Loan Pro,361,200435.08,18397.69,0.0505,68703032.15
2022-07,North,Mortgage,1796,First Home Loan,386,199207.05,23437.33,0.0589,72364869.34
2022-07,North,Personal Loan,1797,Flexi Loan,297,692.1,19972.2,0.0736,190424.95
2022-07,North,Personal Loan,1798,Instant Loan,355,689.63,16994.26,0.0553,231280.18
2022-07,North,Savings Account,1799,High Yield Savings,352,353.68,18018.42,0.0274,121084.19
2022-07,North,Savings Account,1800,Standard Savings,306,937.63,19111.68,0.0788,264305.9
2022-07,North,Investment,1801,WealthBuilder Fund,376,1067.41,20126.05,0.0191,393680.45
2022-07,North,Investment,1802,Retirement Plan,348,1054.35,13282.87,0.0694,341449.98
2022-07,South,Credit Card,1803,Platinum Card,394,2303.43,28157.86,0.0624,850920.21
2022-07,South,Credit Card,1804,CashBack Card,330,1537.16,12145.36,0.037,488494.08
2022-07,South,Credit Card,1805,Student Card,318,1376.91,23797.57,0.0442,418504.08
2022-07,South,Mortgage,1806,Home Loan Pro,312,199425.05,18237.78,0.0429,59551351.19
2022-07,South,Mortgage,1807,First Home Loan,324,199755.32,19514.34,0.0101,64067044.37
2022-07,South,Personal Loan,1808,Flexi Loan,302,2522.3,20383.67,0.0942,689979.2
2022-07,South,Personal Loan,1809,Instant Loan,356,1352.69,23799.61,0.0806,442744.09
2022-07,South,Savings Account,1810,High Yield Savings,341,1330.2,19973.16,0.0356,437450.1
2022-07,South,Savings Account,1811,Standard Savings,341,100.0,17787.89,0.0432,32626.88
2022-07,South,Investment,1812,WealthBuilder Fund,416,100.0,19553.81,0.0608,39070.72
2022-07,South,Investment,1813,Retirement Plan,323,648.49,17882.01,0.0227,204707.48
2022-07,East,Credit Card,1814,Platinum Card,393,775.62,25105.51,0.0136,300673.13
2022-07,East,Credit Card,1815,CashBack Card,366,485.51,27664.67,0.0507,168687.44
2022-07,East,Credit Card,1816,Student Card,347,100.0,22490.93,0.0629,32517.37
2022-07,East,Mortgage,1817,Home Loan Pro,374,198725.01,14508.81,0.0466,70859694.78
2022-07,East,Mortgage,1818,First Home Loan,333,200931.93,25483.26,0.0717,62112861.84
2022-07,East,Personal Loan,1819,Flexi Loan,368,2604.09,29070.05,0.014,944888.85
2022-07,East,Personal Loan,1820,Instant Loan,356,2772.69,21937.56,0.0412,946410.04
2022-07,East,Savings Account,1821,High Yield Savings,366,948.58,20087.28,0.0231,339160.42
2022-07,East,Savings Account,1822,Standard Savings,315,100.0,22409.79,0.0253,30703.05
2022-07,East,Investment,1823,WealthBuilder Fund,327,835.26,22957.21,0.0636,255758.95
2022-07,East,Investment,1824,Retirement Plan,368,2594.64,19986.4,0.0662,891617.94
2022-07,West,Credit Card,1825,Platinum Card,323,382.54,11288.89,0.0391,118729.21
2022-07,West,Credit Card,1826,CashBack Card,349,1191.49,15532.37,0.1119,369298.63
2022-07,West,Credit Card,1827,Student Card,376,100.0,24443.87,0.0572,35449.28
2022-07,West,Mortgage,1828,Home Loan Pro,409,200995.71,12451.13,0.0442,78573685.14
2022-07,West,Mortgage,1829,First Home Loan,394,198531.13,20729.18,0.0617,73395013.16
2022-07,West,Personal Loan,1830,Flexi Loan,413,1715.73,20597.38,0.0455,676355.35
2022-07,West,Personal Loan,1831,Instant Loan,360,1242.3,28285.71,0.0721,414982.86
2022-07,West,Savings Account,1832,High Yield Savings,330,1752.32,21794.45,0.1093,515061.17
2022-07,West,Savings Account,1833,Standard Savings,329,2075.66,17292.45,0.0486,649703.58
2022-07,West,Investment,1834,WealthBuilder Fund,356,1268.96,21219.86,0.0796,415790.48
2022-07,West,Investment,1835,Retirement Plan,373,810.61,16264.8,0.0509,286967.53
2022-08,North,Credit Card,1836,Platinum Card,359,1835.82,25226.56,0.0432,630588.01
2022-08,North,Credit Card,1837,CashBack Card,307,852.06,20512.42,0.0403,251040.65
2022-08,North,Credit Card,1838,Student Card,401,197.34,19613.91,0.0699,73601.92
2022-08,North,Mortgage,1839,Home Loan Pro,331,200529.31,19099.37,0.0606,62352864.39
2022-08,North,Mortgage,1840,First Home Loan,317,200719.92,13250.07,0.0993,57309932.93
2022-08,North,Personal Loan,1841,Flexi Loan,315,1326.76,21002.26,0.0436,399707.68
2022-08,North,Personal Loan,1842,Instant Loan,387,603.14,13766.11,0.0474,222351.3
2022-08,North,Savings Account,1843,High Yield Savings,324,1565.77,26338.26,0.0558,479001.61
2022-08,North,Savings Account,1844,Standard Savings,381,1747.07,26992.96,0.0811,611650.78
2022-08,North,Investment,1845,WealthBuilder Fund,344,1520.38,24921.16,0.028,508366.42
2022-08,North,Investment,1846,Retirement Plan,316,1107.44,21936.86,0.0565,330178.81
2022-08,South,Credit Card,1847,Platinum Card,387,2283.82,23188.6,0.059,831691.88
2022-08,South,Credit Card,1848,CashBack Card,369,524.14,19653.49,0.0631,181203.64
2022-08,South,Credit Card,1849,Student Card,329,1690.27,22103.5,0.0384,534744.63
2022-08,South,Mortgage,1850,Home Loan Pro,315,199180.27,24216.65,0.0534,59391373.73
2022-08,South,Mortgage,1851,First Home Loan,381,200918.55,17461.33,0.0128,75570127.97
2022-08,South,Personal Loan,1852,Flexi Loan,376,100.0,18542.39,0.0457,35881.68
2022-08,South,Personal Loan,1853,Instant Loan,408,1270.21,21236.56,0.02,507880.77
2022-08,South,Savings Account,1854,High Yield Savings,385,100.0,17046.63,0.0385,37017.75
2022-08,South,Savings Account,1855,Standard Savings,336,723.51,15095.71,0.0507,230774.22
2022-08,South,Investment,1856,WealthBuilder Fund,348,145.41,20465.15,0.0374,48710.14
2022-08,South,Investment,1857,Retirement Plan,342,505.79,25900.64,0.0729,160369.92
2022-08,East,Credit Card,1858,Platinum Card,359,739.23,13807.18,0.027,258218.21
2022-08,East,Credit Card,1859,CashBack Card,297,1033.6,25452.42,0.074,284262.74
2022-08,East,Credit Card,1860,Student Card,393,100.0,16326.47,0.0557,37110.99
2022-08,East,Mortgage,1861,Home Loan Pro,310,200320.37,10894.57,0.038,59739540.74
2022-08,East,Mortgage,1862,First Home Loan,379,200637.17,13308.97,0.0712,70627333.52
2022-08,East,Personal Loan,1863,Flexi Loan,365,926.69,13324.74,0.0282,328703.43
2022-08,East,Personal Loan,1864,Instant Loan,319,100.0,21800.82,0.0392,30649.52
2022-08,East,Savings Account,1865,High Yield Savings,369,1655.4,24094.02,0.0532,578345.77
2022-08,East,Savings Account,1866,Standard Savings,338,313.66,15782.99,0.0544,100249.75
2022-08,East,Investment,1867,WealthBuilder Fund,333,1077.76,17017.94,0.044,343102.74
2022-08,East,Investment,1868,Retirement Plan,344,590.32,18796.81,0.0208,198846.22
2022-08,West,Credit Card,1869,Platinum Card,344,100.0,26313.71,0.0675,32078.0
2022-08,West,Credit Card,1870,CashBack Card,392,811.74,25965.56,0.0704,295800.65
2022-08,West,Credit Card,1871,Student Card,310,1918.91,19015.05,0.0378,572376.31
2022-08,West,Mortgage,1872,Home Loan Pro,351,198864.84,11968.81,0.0305,67672611.3
2022-08,West,Mortgage,1873,First Home Loan,427,200836.3,18274.18,0.0598,80628825.51
2022-08,West,Personal Loan,1874,Flexi Loan,313,100.0,20112.25,0.0447,29900.89
2022-08,West,Personal Loan,1875,Instant Loan,400,2036.52,20769.65,0.0604,765405.68
2022-08,West,Savings Account,1876,High Yield Savings,346,983.39,19470.91,0.0409,326336.59
2022-08,West,Savings Account,1877,Standard Savings,334,2726.23,14224.55,0.0416,872681.49
2022-08,West,Investment,1878,WealthBuilder Fund,360,2837.24,27359.53,0.0369,983716.5
2022-08,West,Investment,1879,Retirement Plan,335,1060.26,9913.31,0.01,351635.23
2022-09,North,Credit Card,1880,Platinum Card,348,2580.54,23392.3,0.0356,866058.13
2022-09,North,Credit Card,1881,CashBack Card,362,1204.07,21835.48,0.0473,415256.53
2022-09,North,Credit Card,1882,Student Card,323,898.14,24668.73,0.0236,283252.88
2022-09,North,Mortgage,1883,Home Loan Pro,341,199828.76,23592.09,0.0468,64952579.94
2022-09,North,Mortgage,1884,First Home Loan,313,198765.15,24787.77,0.0315,60253766.95
2022-09,North,Personal Loan,1885,Flexi Loan,353,1202.94,22341.22,0.0496,403575.78
2022-09,North,Personal Loan,1886,Instant Loan,310,2471.03,16502.52,0.0293,743574.93
2022-09,North,Savings Account,1887,High Yield Savings,345,1665.37,16000.03,0.0446,548927.6
2022-09,North,Savings Account,1888,Standard Savings,333,705.9,21354.18,0.0587,221266.4
2022-09,North,Investment,1889,WealthBuilder Fund,372,491.44,23943.92,0.0553,172705.97
2022-09,North,Investment,1890,Retirement Plan,370,1577.36,19356.7,0.0781,538042.23
2022-09,South,Credit Card,1891,Platinum Card,338,515.88,14279.25,0.0372,167880.97
2022-09,South,Credit Card,1892,CashBack Card,363,1409.64,21784.86,0.0516,485295.64
2022-09,South,Credit Card,1893,Student Card,348,962.11,21147.76,0.049,318408.38
2022-09,South,Mortgage,1894,Home Loan Pro,303,200122.24,17228.85,0.0576,57144345.29
2022-09,South,Mortgage,1895,First Home Loan,387,199867.34,21053.0,0.0402,74239244.42
2022-09,South,Personal Loan,1896,Flexi Loan,369,1982.66,17282.64,0.0726,678487.27
2022-09,South,Personal Loan,1897,Instant Loan,340,1114.85,20110.51,0.0611,355889.11
2022-09,South,Savings Account,1898,High Yield Savings,344,1616.23,20867.43,0.0634,520733.79
2022-09,South,Savings Account,1899,Standard Savings,405,166.5,15658.7,0.052,63926.01
2022-09,South,Investment,1900,WealthBuilder Fund,334,872.32,20401.25,0.0314,282206.34
2022-09,South,Investment,1901,Retirement Plan,378,877.57,23905.87,0.0307,321537.61
2022-09,East,Credit Card,1902,Platinum Card,329,452.98,19506.91,0.0418,142800.95
2022-09,East,Credit Card,1903,CashBack Card,289,100.0,16153.19,0.053,27368.3
2022-09,East,Credit Card,1904,Student Card,363,1452.32,9083.26,0.0767,486756.52
2022-09,East,Mortgage,1905,Home Loan Pro,353,200379.89,21395.42,0.0558,66787138.32
2022-09,East,Mortgage,1906,First Home Loan,355,200398.27,21077.54,0.0541,67292636.88
2022-09,East,Personal Loan,1907,Flexi Loan,374,1800.55,15577.48,0.0396,646738.83
2022-09,East,Personal Loan,1908,Instant Loan,377,1734.63,21845.62,0.0407,627339.52
2022-09,East,Savings Account,1909,High Yield Savings,331,767.98,13022.76,0.0358,245100.97
2022-09,East,Savings Account,1910,Standard Savings,305,666.71,20909.29,0.0265,197957.87
2022-09,East,Investment,1911,WealthBuilder Fund,353,1734.18,13055.61,0.056,577884.27
2022-09,East,Investment,1912,Retirement Plan,338,1554.31,24812.08,0.0592,494255.66
2022-09,West,Credit Card,1913,Platinum Card,324,547.52,19208.47,0.0463,169183.02
2022-09,West,Credit Card,1914,CashBack Card,323,1680.22,19005.75,0.0158,534136.23
2022-09,West,Credit Card,1915,Student Card,373,1332.47,12866.62,0.0527,470818.81
2022-09,West,Mortgage,1916,Home Loan Pro,285,200587.86,23098.69,0.0118,56492963.13
2022-09,West,Mortgage,1917,First Home Loan,315,200092.98,21238.94,0.082,57860887.03
2022-09,West,Personal Loan,1918,Flexi Loan,284,2397.04,24846.91,0.01,673951.77
2022-09,West,Personal Loan,1919,Instant Loan,325,3353.09,19620.14,0.0426,1043330.72
2022-09,West,Savings Account,1920,High Yield Savings,347,322.81,22077.75,0.0445,107030.4
2022-09,West,Savings Account,1921,Standard Savings,302,1268.72,12940.74,0.0452,365834.9
2022-09,West,Investment,1922,WealthBuilder Fund,320,1146.94,17389.34,0.1115,326097.98
2022-09,West,Investment,1923,Retirement Plan,368,2360.12,24343.32,0.0163,854367.22
2022-10,North,Credit Card,1924,Platinum Card,311,100.0,17025.63,0.0456,29681.84
